bedrooms,bathrooms,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,price(k),sqft_lot(k),sqft_living(k)
3,1.75,1.0,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,237.0,8.5,1.3
3,2.25,2.0,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,525.0,40.5,2.1
2,1.0,1.0,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,425.0,5.0,0.8
1,0.75,1.0,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,369.9,10.1,0.8
4,2.5,2.0,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,290.0,7.3,1.7
3,1.0,1.0,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,285.0,10.7,1.1
2,1.0,1.0,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,415.0,4.5,1.1
3,2.5,1.0,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,272.5,9.9,2.1
4,3.25,1.5,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,2900.0,20.1,5.0
4,4.75,2.0,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,1365.0,57.3,5.3
2,1.0,1.0,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,436.0,7.5,1.0
3,1.0,1.0,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,210.0,11.4,1.7
3,1.0,1.0,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,236.0,5.9,1.3
3,1.75,1.0,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,331.0,1.3,1.1
3,2.5,2.0,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,365.0,4.5,2.7
3,2.0,1.0,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,450.0,16.3,2.3
4,2.75,2.0,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,770.0,26.3,3.8
4,2.5,1.0,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,455.0,49.4,2.2
3,1.75,1.0,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,405.0,6.0,2.4
4,1.75,1.0,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,304.9,11.3,2.6
2,1.0,1.0,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,170.0,5.3,0.9
5,3.0,2.0,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,2050.0,8.5,3.8
4,2.5,2.0,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,780.0,7.0,3.5
3,3.0,1.0,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,330.0,14.0,2.4
4,2.5,2.0,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,370.0,8.7,2.7
5,2.25,1.0,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,467.0,13.5,2.5
3,1.75,1.0,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,405.0,6.7,1.7
5,2.25,1.0,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.151,675.0,10.3,2.9
2,1.0,1.0,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.143,500.0,14.1,1.6
4,2.5,2.0,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,390.0,15.8,1.9
4,1.75,1.0,0,2,4,8,1780,1170,1975,0,98034,47.7128,-122.223,630.0,9.0,3.0
4,2.5,2.0,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,360.0,9.5,2.2
4,3.0,2.0,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,580.0,11.1,3.3
3,2.0,2.0,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,550.0,4.2,2.0
4,2.5,2.0,0,0,3,10,3360,0,1994,0,98075,47.5951,-122.017,879.0,22.1,3.4
3,2.0,1.0,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,265.0,9.0,1.3
3,2.5,2.0,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,446.5,7.3,2.6
3,1.5,1.0,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,404.0,8.9,2.0
3,1.75,1.0,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,267.5,11.9,1.6
4,5.0,1.0,1,4,3,10,2600,1950,2002,0,98074,47.6053,-122.077,3075.0,18.6,4.6
3,2.5,2.0,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,335.0,7.6,2.4
3,2.5,1.0,0,0,4,7,970,970,1948,0,98117,47.6933,-122.393,576.0,9.0,1.9
3,2.5,2.0,0,0,3,8,2040,0,2006,0,98038,47.3537,-122.0,208.6,3.8,2.0
3,2.25,1.0,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,315.0,8.8,2.2
3,1.75,1.0,0,0,4,8,960,960,1913,0,98112,47.6239,-122.298,725.0,3.3,1.9
4,2.75,1.0,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,550.0,7.8,1.8
4,2.25,2.0,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.058,610.8,7.3,2.2
2,1.0,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,550.7,5.0,1.0
4,2.75,2.0,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,665.0,10.6,3.3
4,2.5,1.5,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,834.0,4.0,2.4
5,1.75,1.5,0,0,3,6,1660,0,1915,0,98065,47.529,-121.837,201.0,78.4,1.7
5,2.5,2.0,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2384.0,9.0,3.6
4,3.25,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,1384.0,12.1,4.3
4,3.25,1.0,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,1400.0,12.1,4.3
4,2.25,1.0,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,305.0,7.7,2.0
3,2.0,1.0,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,487.0,14.1,2.6
3,2.5,1.0,0,0,4,8,1930,0,1988,0,98042,47.346,-122.157,390.0,64.9,1.9
2,1.0,1.0,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,548.0,3.9,1.5
4,1.0,1.0,0,0,3,6,800,0,1943,0,98166,47.48,-122.336,268.8,8.8,0.8
5,2.75,2.0,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,819.9,7.1,3.2
3,2.25,2.0,0,0,3,8,2030,0,1984,0,98027,47.5162,-122.057,520.0,16.2,2.0
3,2.0,1.0,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.252,230.0,11.2,1.4
3,1.75,1.0,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.371,240.0,10.2,1.5
2,1.0,1.0,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,232.0,12.1,1.2
2,1.0,1.0,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,240.5,12.1,1.2
3,2.5,2.0,0,0,3,9,3030,0,1987,0,98077,47.7721,-122.093,275.0,45.0,3.0
4,2.0,1.5,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,740.0,4.4,2.0
3,1.0,1.0,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,186.4,7.6,1.0
3,2.25,1.0,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,790.0,10.3,2.4
4,3.5,2.0,0,0,3,9,1890,910,1951,2002,98105,47.669,-122.275,880.0,6.8,2.8
6,1.75,2.0,0,0,4,7,2240,0,1955,0,98198,47.42,-122.323,279.0,11.2,2.2
3,2.0,1.0,0,2,3,8,1810,0,1991,0,98022,47.1913,-122.012,295.0,10.5,1.8
2,1.0,1.0,0,0,3,7,1070,0,1924,0,98103,47.6666,-122.331,640.0,5.0,1.1
4,2.0,2.0,0,0,5,9,2490,0,1968,0,98040,47.5639,-122.217,940.0,9.5,2.5
4,2.5,2.0,0,0,3,7,1960,0,2003,0,98038,47.3483,-122.052,260.0,5.2,2.0
3,2.75,1.0,0,0,3,9,1860,1070,2004,0,98072,47.7648,-122.164,559.9,5.6,2.9
4,2.0,1.5,0,0,5,7,1510,0,1911,0,98103,47.6794,-122.357,791.5,3.5,1.5
3,1.75,1.0,0,0,3,7,1420,0,1954,0,98133,47.7535,-122.354,265.0,8.2,1.4
3,1.75,1.0,0,0,3,7,1740,0,1954,0,98178,47.4945,-122.22,245.0,11.5,1.7
4,1.75,2.0,0,0,4,7,2560,0,1962,0,98052,47.6945,-122.093,485.0,44.0,2.6
4,3.5,2.0,0,0,3,9,2420,620,2010,0,98059,47.5222,-122.157,684.0,8.4,3.0
3,1.75,1.0,0,0,3,8,1300,1200,1957,0,98125,47.7222,-122.32,425.0,6.8,2.5
4,1.75,1.0,0,0,4,6,1275,0,1991,0,98070,47.3796,-122.49,309.6,20.0,1.3
4,2.5,2.0,0,0,3,8,2580,0,2002,0,98065,47.5374,-121.875,552.2,5.8,2.6
4,1.0,1.0,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,165.0,7.1,1.0
4,1.0,1.0,0,0,3,6,1000,0,1943,0,98178,47.4897,-122.24,239.9,7.1,1.0
2,1.0,1.0,0,0,4,6,1070,0,1930,0,98059,47.4716,-122.078,320.0,32.6,1.1
3,2.0,1.0,0,0,4,7,1390,0,1987,0,98030,47.3581,-122.173,206.6,13.5,1.4
4,1.75,1.0,0,0,3,7,1250,1250,1973,0,98155,47.7713,-122.307,387.0,7.7,2.5
1,0.75,1.0,0,0,3,4,560,0,1967,0,98014,47.675,-121.854,299.0,12.1,0.6
4,2.75,2.0,0,0,3,9,2270,0,1965,0,98040,47.5603,-122.222,855.0,10.5,2.3
3,1.0,1.0,0,0,4,7,1300,600,1954,0,98166,47.4147,-122.337,315.0,14.4,1.9
2,1.0,1.0,0,2,5,7,790,200,1907,0,98103,47.68,-122.353,437.5,3.1,1.0
4,1.5,1.0,0,0,4,7,1050,500,1969,0,98001,47.3117,-122.27,252.0,19.8,1.6
4,1.75,1.0,0,0,5,7,1100,1100,1955,0,98118,47.543,-122.28,375.0,7.5,2.2
4,2.5,2.0,0,0,3,7,1910,0,2005,0,98038,47.3607,-122.034,300.0,4.9,1.9
4,1.0,1.5,0,0,4,7,1750,0,1954,0,98006,47.5759,-122.137,420.0,9.6,1.8
3,1.0,1.0,0,0,3,7,1330,0,1928,1954,98033,47.6891,-122.159,900.0,78.0,1.3
3,2.5,2.0,0,2,3,9,1980,460,2000,0,98116,47.565,-122.381,679.9,5.8,2.4
3,2.5,2.0,0,0,3,7,1640,0,1992,0,98053,47.6359,-121.974,463.0,30.0,1.6
5,2.5,2.0,0,0,4,9,2760,0,1978,0,98059,47.4769,-122.141,380.0,11.3,2.8
4,2.5,2.0,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.029,329.5,7.9,1.8
3,2.5,1.0,0,0,3,8,1340,770,2013,0,98033,47.6743,-122.184,605.0,5.6,2.1
5,2.5,1.0,0,2,4,8,1640,1400,1966,0,98006,47.5651,-122.164,795.0,9.6,3.0
3,2.0,2.0,0,0,3,7,1840,0,1994,0,98045,47.4853,-121.709,465.0,40.4,1.8
4,2.5,2.0,0,0,3,9,2990,0,2002,0,98166,47.4508,-122.359,673.0,10.4,3.0
4,2.5,2.0,0,0,3,10,3520,0,1991,0,98074,47.6375,-122.016,810.0,15.4,3.5
4,2.75,1.0,0,0,4,8,1910,530,1989,0,98075,47.5944,-122.042,785.0,69.4,2.4
4,3.0,1.0,0,0,3,7,1370,720,1986,0,98056,47.4888,-122.182,338.0,7.5,2.1
3,2.25,2.0,0,0,3,7,1430,0,1993,0,98056,47.5112,-122.19,280.0,7.2,1.4
4,2.25,1.0,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,315.0,10.8,2.2
4,2.25,1.0,0,0,5,7,1100,1080,1954,0,98133,47.7711,-122.341,530.0,10.8,2.2
5,3.0,2.0,0,0,3,9,3450,0,2004,0,98023,47.2813,-122.345,380.0,9.9,3.4
3,2.25,2.0,0,0,3,7,1450,0,1994,0,98056,47.5038,-122.189,297.0,7.6,1.4
4,2.5,2.0,0,0,3,10,3230,0,2004,0,98075,47.5823,-121.97,730.0,7.3,3.2
3,1.75,1.0,0,0,3,7,1110,530,1940,0,98125,47.7164,-122.304,450.0,13.5,1.6
3,3.0,1.0,0,0,3,7,1060,530,1997,0,98038,47.3624,-122.045,275.0,7.8,1.6
4,2.0,2.0,0,0,3,7,2020,0,1960,0,98115,47.6831,-122.329,595.0,2.8,2.0
3,1.5,1.5,0,0,3,7,1300,0,1904,2014,98144,47.592,-122.307,435.0,3.3,1.3
2,1.5,1.0,0,0,1,6,1380,0,1954,0,98011,47.7461,-122.195,270.0,210.0,1.4
3,3.0,2.0,0,0,3,10,3030,1010,1986,0,98077,47.7268,-122.06,950.0,14.3,4.0
4,2.25,2.0,0,0,3,7,2130,0,2001,0,98019,47.7237,-121.959,389.0,5.3,2.1
4,2.25,1.0,0,0,3,8,1580,970,1968,0,98052,47.6283,-122.095,560.0,7.8,2.6
5,3.5,2.0,0,2,3,11,3480,1320,1998,0,98006,47.5543,-122.148,1350.0,15.0,4.8
4,2.25,2.0,0,0,4,8,2510,0,1969,0,98040,47.5483,-122.226,799.0,11.6,2.5
3,2.0,1.0,0,0,4,7,1410,0,1983,0,98072,47.7591,-122.146,365.5,9.6,1.4
3,2.0,1.0,0,0,3,7,1160,490,1979,0,98058,47.4612,-122.169,252.4,7.4,1.6
4,2.5,2.0,0,0,3,8,2120,0,1993,0,98146,47.4987,-122.365,404.0,13.8,2.1
4,1.5,1.0,0,0,3,7,1380,660,1954,0,98177,47.772,-122.358,385.0,10.7,2.0
4,1.0,1.5,0,0,3,7,1550,0,1957,0,98106,47.5287,-122.35,345.0,7.6,1.6
3,2.75,2.0,0,0,4,9,1980,0,1979,0,98008,47.6109,-122.114,490.0,3.1,2.0
3,2.5,2.0,0,0,3,8,1600,0,2005,0,98019,47.7736,-121.901,330.0,27.0,1.6
4,2.75,2.0,0,0,3,8,3300,0,1953,0,98004,47.6294,-122.218,927.0,12.1,3.3
4,2.5,2.0,0,1,4,10,3840,0,1983,0,98040,47.5634,-122.213,1118.0,16.6,3.8
2,1.0,1.0,0,0,5,7,1220,0,1950,0,98028,47.7405,-122.241,330.0,10.0,1.2
5,2.25,1.0,0,0,4,7,1500,1220,1958,0,98008,47.5976,-122.118,530.0,8.8,2.7
4,2.0,1.0,0,0,1,8,1940,0,1962,0,98006,47.5722,-122.129,365.0,25.6,1.9
3,2.5,1.5,0,0,3,7,1260,900,1909,2011,98118,47.5644,-122.289,378.8,3.0,2.2
4,1.75,1.5,0,0,4,7,1530,0,1968,0,98058,47.4556,-122.157,269.9,8.8,1.5
3,3.5,2.0,0,0,3,8,1290,420,2008,0,98122,47.6055,-122.305,557.0,2.1,1.7
4,1.75,1.0,0,0,4,7,2150,1580,1974,0,98022,47.1775,-122.022,360.0,17.0,3.7
2,1.0,1.0,0,0,4,7,940,0,1937,0,98117,47.6879,-122.385,352.0,5.0,0.9
3,2.5,2.0,0,0,3,8,1750,0,1994,0,98045,47.4807,-121.779,437.0,22.4,1.8
4,2.5,2.0,0,0,3,7,1820,0,1994,0,98038,47.3845,-122.032,322.5,6.8,1.8
3,3.25,2.0,0,0,3,9,1330,180,2001,0,98116,47.5815,-122.402,650.0,2.0,1.5
3,2.0,3.0,0,0,3,8,1290,0,2001,0,98103,47.6609,-122.344,450.0,1.2,1.3
3,2.0,1.0,0,0,3,7,1570,0,1998,0,98092,47.3163,-122.188,278.5,5.2,1.6
4,2.5,2.0,0,0,3,8,1930,0,1995,0,98055,47.4309,-122.191,365.0,7.0,1.9
4,3.5,1.0,0,4,4,10,2840,0,1986,0,98038,47.401,-122.026,840.0,40.1,2.8
3,2.5,2.0,0,0,3,7,1550,0,1991,0,98031,47.404,-122.191,268.0,8.1,1.6
2,1.0,1.0,0,0,3,5,833,0,2006,0,98070,47.3889,-122.482,517.5,143.9,0.8
3,2.5,2.0,0,0,4,8,2990,0,1978,0,98077,47.7718,-122.095,632.9,32.2,3.0
3,2.5,2.0,0,0,3,9,2000,0,1995,0,98034,47.7067,-122.2,577.5,7.3,2.0
4,1.5,1.5,0,2,3,7,2390,0,1920,0,98178,47.504,-122.227,339.0,7.5,2.4
3,1.75,1.0,0,0,4,7,1530,1380,1967,0,98052,47.7015,-122.164,570.0,37.5,2.9
4,1.75,1.0,0,0,3,7,1610,475,1964,0,98024,47.5753,-121.95,563.5,174.2,2.1
4,2.25,1.0,0,0,5,7,1290,910,1962,0,98133,47.7448,-122.333,423.0,9.4,2.2
3,2.25,2.0,0,0,3,8,1860,0,2012,0,98019,47.7318,-121.982,355.0,5.0,1.9
5,4.25,2.0,0,0,3,12,6070,0,1999,0,98024,47.5954,-121.95,1550.0,171.6,6.1
2,1.0,1.0,0,0,3,7,950,0,1941,0,98103,47.6885,-122.337,482.0,4.0,1.0
3,1.75,1.0,0,0,5,7,1600,0,1955,0,98006,47.5724,-122.179,625.0,9.1,1.6
3,2.5,2.0,0,0,3,8,2250,0,1988,0,98056,47.5272,-122.169,538.0,11.6,2.2
3,2.5,2.0,0,0,4,8,2280,0,1985,0,98058,47.4334,-122.161,380.0,10.3,2.3
2,1.0,1.0,0,0,3,7,940,0,1909,0,98122,47.6073,-122.308,375.0,5.1,0.9
3,2.5,1.0,0,0,5,7,1030,500,1996,0,98038,47.3592,-122.046,245.0,8.5,1.5
5,1.75,1.0,0,0,4,7,2190,0,1947,1974,98166,47.4546,-122.337,310.0,27.3,2.2
3,2.0,1.0,0,0,4,8,1770,580,1976,0,98004,47.6408,-122.219,1300.0,15.0,2.4
4,2.0,1.0,0,0,3,7,1200,240,1971,0,98034,47.7245,-122.2,397.0,7.7,1.4
3,2.5,2.0,0,0,3,8,2200,0,2005,0,98058,47.4362,-122.178,365.0,4.1,2.2
4,3.0,2.0,0,0,3,9,2290,0,1990,0,98042,47.3739,-122.156,328.5,8.2,2.3
4,3.0,2.0,0,0,3,11,4040,0,1987,0,98052,47.7205,-122.127,988.0,19.7,4.0
4,2.5,1.5,0,0,5,8,1920,690,1922,0,98103,47.6636,-122.33,1000.0,3.3,2.6
3,2.5,2.0,0,0,3,7,1490,0,2005,0,98055,47.4324,-122.197,237.0,2.1,1.5
4,2.5,2.0,0,0,3,8,2450,0,2003,0,98011,47.7734,-122.224,525.0,5.3,2.4
4,2.5,1.0,0,0,3,9,1440,270,1976,2014,98006,47.559,-122.164,749.0,9.6,1.7
5,2.5,2.0,0,0,3,10,3470,1400,1983,0,98074,47.633,-122.041,722.5,11.8,4.9
3,2.5,2.0,0,0,3,10,3130,0,1991,0,98052,47.6954,-122.103,843.0,8.8,3.1
2,2.0,3.0,0,0,3,8,1270,0,2000,0,98115,47.6776,-122.318,438.0,1.4,1.3
3,1.75,1.0,0,2,3,8,1540,580,1977,0,98146,47.504,-122.382,578.0,10.9,2.1
3,1.5,1.0,0,0,5,7,1670,0,1954,0,98001,47.2613,-122.255,228.0,8.2,1.7
3,2.25,2.0,0,0,3,7,2070,0,1974,0,98001,47.3417,-122.271,196.0,11.6,2.1
2,1.0,1.0,0,0,3,8,1070,350,1953,0,98105,47.6694,-122.275,641.0,5.3,1.4
3,1.5,1.0,0,0,4,6,1250,0,1980,0,98038,47.4056,-121.955,350.0,220.0,1.2
3,1.0,1.0,0,0,4,7,940,0,1960,0,98032,47.3838,-122.289,205.0,8.0,0.9
3,1.75,1.0,0,0,3,7,1920,0,1968,0,98072,47.7487,-122.082,400.0,9.1,1.9
3,2.5,1.0,0,0,3,10,2610,935,2005,0,98027,47.5534,-122.078,1030.0,9.8,3.5
3,2.0,1.0,0,0,3,7,1260,0,1972,0,98034,47.7355,-122.18,505.0,5.5,1.3
5,2.5,1.0,0,0,3,7,1300,1040,1975,0,98034,47.7206,-122.211,475.0,7.2,2.3
3,2.25,1.0,0,0,5,8,1440,1150,1977,0,98028,47.7691,-122.262,520.0,9.3,2.6
3,4.5,2.0,0,2,3,10,3260,710,1977,1999,98034,47.7183,-122.258,1450.0,24.9,4.0
3,1.75,1.0,0,0,3,7,1220,0,1965,0,98011,47.7736,-122.214,333.5,9.7,1.2
3,1.0,1.0,0,0,4,6,1400,0,1976,0,98038,47.362,-122.029,232.0,10.4,1.4
3,2.75,1.0,0,0,4,8,1710,650,1983,0,98006,47.5698,-122.121,691.1,16.1,2.4
3,1.75,1.0,0,0,4,8,1870,0,1960,0,98040,47.5505,-122.221,811.0,9.9,1.9
3,2.5,2.0,0,0,3,9,2830,0,2001,0,98028,47.7605,-122.234,551.0,5.8,2.8
3,2.5,2.0,0,0,3,8,2260,0,1994,0,98072,47.7356,-122.157,496.5,3.6,2.3
3,3.0,2.0,1,3,4,9,1770,200,1980,0,98070,47.3844,-122.438,705.0,21.0,2.0
4,2.5,1.0,0,2,5,9,1770,1370,1966,0,98055,47.4904,-122.226,578.0,9.2,3.1
3,1.75,1.0,0,0,5,7,1240,0,1986,0,98042,47.3663,-122.089,255.0,8.7,1.2
4,3.5,2.0,0,0,3,10,3450,0,2007,0,98006,47.5637,-122.123,1050.0,7.8,3.4
3,2.25,2.0,0,0,4,8,2570,0,1989,0,98042,47.3759,-122.125,348.0,8.5,2.6
3,2.0,2.0,0,0,3,7,1510,0,1985,0,98031,47.3912,-122.167,230.0,3.4,1.5
4,2.25,2.0,0,0,3,9,2390,0,1988,0,98023,47.3305,-122.371,359.5,11.2,2.4
3,1.0,1.0,0,0,3,6,980,0,1953,0,98133,47.7617,-122.357,330.0,7.0,1.0
1,0.75,1.0,0,0,2,4,430,0,1912,0,98014,47.6499,-121.909,80.0,5.0,0.4
3,1.75,1.0,0,0,3,7,1480,0,1954,0,98133,47.7311,-122.353,465.0,6.4,1.5
4,2.5,2.0,0,0,3,8,1850,0,1997,0,98042,47.3701,-122.107,325.0,7.3,1.8
3,2.0,1.0,0,0,4,7,1920,350,1947,0,98168,47.4857,-122.318,340.5,28.0,2.3
3,2.5,2.0,0,0,3,8,1810,0,1993,0,98038,47.3724,-122.042,342.5,5.2,1.8
2,2.0,2.0,0,0,3,6,1610,0,1930,1983,98178,47.4855,-122.266,290.9,17.6,1.6
3,4.25,2.0,0,0,3,10,3840,0,2000,0,98074,47.6336,-122.064,868.7,6.2,3.8
4,2.75,2.0,0,1,3,9,3130,980,1928,2013,98125,47.717,-122.281,1199.0,8.4,4.1
4,3.25,2.0,0,0,3,11,3150,1040,2000,0,98074,47.6332,-122.066,1150.0,10.3,4.2
4,2.75,2.0,0,0,3,9,3390,0,2011,0,98074,47.5906,-122.062,859.9,6.3,3.4
4,2.25,2.0,0,0,3,7,1890,0,2003,0,98029,47.5461,-121.998,520.0,3.0,1.9
3,2.5,2.0,0,2,3,9,1080,530,2005,0,98118,47.5674,-122.29,460.0,2.5,1.6
3,1.5,1.0,0,0,3,7,850,200,1949,0,98115,47.6943,-122.29,438.9,4.6,1.0
2,1.0,1.0,0,0,3,5,630,0,1918,0,98126,47.5486,-122.38,315.0,6.6,0.6
4,2.75,1.0,0,2,3,8,1780,1130,1975,0,98033,47.6658,-122.188,590.0,10.6,2.9
4,1.75,1.0,0,0,3,7,850,850,1955,0,98006,47.5772,-122.153,378.5,8.6,1.7
3,2.5,2.0,0,0,4,9,1950,0,1990,0,98042,47.3875,-122.161,328.5,8.1,2.0
3,3.0,2.0,0,0,4,8,2990,0,1973,0,98005,47.6344,-122.174,850.0,9.8,3.0
3,1.5,1.0,0,2,3,7,900,450,1950,0,98136,47.5275,-122.391,525.0,6.0,1.4
4,3.25,2.5,0,0,3,9,4860,0,1993,0,98074,47.6179,-122.005,1385.0,181.3,4.9
4,2.5,1.0,0,0,4,8,1460,700,1978,0,98023,47.3078,-122.378,295.0,7.7,2.2
6,3.5,2.0,0,0,3,11,3860,1000,1998,0,98006,47.5521,-122.137,1067.0,11.8,4.9
2,2.0,1.0,0,0,3,6,890,0,1917,0,98118,47.5158,-122.264,208.0,5.0,0.9
4,2.75,2.0,0,0,3,9,2810,0,2002,0,98075,47.5985,-121.977,699.9,7.3,2.8
5,2.5,2.0,0,1,4,8,3400,0,1977,0,98027,47.5645,-122.082,1280.0,9.5,3.4
4,1.5,1.0,0,0,4,7,960,620,1963,0,98052,47.6734,-122.154,452.0,7.4,1.6
3,2.0,1.0,0,1,4,7,1680,0,1987,0,98055,47.4734,-122.186,370.0,5.0,1.7
3,1.75,1.0,0,0,5,7,1300,0,1968,0,98042,47.3811,-122.087,232.0,11.2,1.3
5,2.5,2.0,0,0,4,7,2380,440,1960,0,98034,47.7081,-122.215,670.0,14.1,2.8
3,2.0,1.0,0,0,3,7,1070,440,1972,0,98034,47.7193,-122.216,397.5,6.7,1.5
2,2.5,2.0,0,0,3,8,870,360,2004,0,98112,47.6192,-122.301,490.0,1.4,1.2
4,2.0,2.0,0,0,3,9,1710,400,1925,2003,98116,47.5836,-122.387,725.0,4.1,2.1
3,2.75,1.0,0,2,4,7,1610,1470,1958,0,98032,47.3841,-122.284,299.0,19.6,3.1
2,1.5,1.5,0,0,4,7,1190,300,1900,0,98116,47.5872,-122.39,625.0,5.8,1.5
3,2.5,2.0,0,0,3,7,2120,0,2000,0,98065,47.5322,-121.88,437.5,4.5,2.1
4,2.5,2.0,0,0,3,9,3180,0,2003,0,98065,47.5416,-121.864,650.0,5.4,3.2
2,1.0,1.0,0,0,3,7,860,630,1929,0,98117,47.6799,-122.381,475.0,3.8,1.5
3,2.0,1.0,0,0,4,8,1930,0,1966,0,98042,47.3672,-122.151,342.0,11.9,1.9
4,2.5,2.0,0,0,3,10,2770,0,1999,0,98033,47.684,-122.205,1197.4,7.8,2.8
3,1.5,1.0,0,0,4,7,1670,0,1963,0,98055,47.4404,-122.191,280.0,11.6,1.7
2,1.75,1.0,0,0,3,7,1330,0,1993,0,98188,47.4467,-122.281,240.0,7.2,1.3
3,1.0,1.5,0,0,4,7,1210,0,1924,0,98107,47.6729,-122.363,529.0,3.3,1.2
3,1.0,1.0,0,0,4,7,1030,160,1941,0,98136,47.5346,-122.385,442.0,5.1,1.2
2,1.0,1.0,0,0,4,7,820,720,1946,0,98119,47.6454,-122.373,615.0,6.9,1.5
4,3.75,2.0,0,0,3,10,4030,0,2006,0,98033,47.6821,-122.196,1485.0,10.8,4.0
4,1.75,1.0,0,0,4,8,1580,850,1981,0,98052,47.7206,-122.11,585.0,7.6,2.4
4,2.5,2.0,0,0,3,8,2600,0,2005,0,98059,47.4877,-122.139,480.0,7.8,2.6
5,3.5,2.0,0,0,4,9,4410,0,1990,0,98053,47.6554,-122.018,1095.0,57.1,4.4
4,1.0,1.5,0,0,3,7,1330,0,1949,0,98133,47.7343,-122.347,290.0,8.2,1.3
3,1.75,1.0,0,0,5,7,950,950,1951,0,98116,47.5789,-122.393,615.0,5.0,1.9
2,1.0,1.0,0,0,4,7,1100,0,1950,0,98133,47.7439,-122.339,300.0,7.7,1.1
3,1.0,1.5,0,0,3,6,1580,400,1932,0,98030,47.3818,-122.225,308.0,39.2,2.0
3,2.5,2.0,0,0,3,9,2400,0,2001,0,98033,47.6734,-122.173,750.0,7.7,2.4
4,2.25,2.5,0,0,5,9,3390,1370,1916,0,98112,47.6415,-122.285,2250.0,8.0,4.8
4,3.25,2.0,0,0,3,10,3180,0,2005,0,98059,47.4711,-122.084,890.0,194.3,3.2
3,1.0,1.0,0,0,5,6,1190,0,1958,0,98058,47.452,-122.177,288.0,7.6,1.2
2,1.0,1.0,0,0,3,6,630,0,1943,2005,98178,47.4973,-122.221,190.0,6.0,0.6
5,3.0,1.0,0,0,3,8,1520,1010,2005,0,98133,47.7546,-122.341,515.0,5.1,2.5
